listing_id,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,property_type,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,number_of_reviews_ltm,host_listings_count,host_is_superhost,instant_bookable,calculated_host_listings_count,last_review,license
5577,20392,Bhavna,Indirapuram,Ghaziabad,28.645816,77.376246,Entire home/apt,Builder Floor,10931.61,2,180,93,2.16,3.7,177,58,5.0,False,True,5,2021-12-08,DL-MCD-420102
6267,13054,Rajesh,Greater Kailash,South Delhi,28.548354,77.233896,Entire home/apt,Condo,13766.14,15,365,77,3.08,3.8,203,42,1.0,False,True,1,2023-12-25,DL-MCD-919446
1596,14468,Aparna,Sushant Lok,Gurugram,28.448289,77.09545,Entire home/apt,Builder Floor,16114.73,1,180,57,1.39,3.6,262,28,1.0,False,False,1,2023-02-05,DL-MCD-898686
762,10896,Sneha,Saket,South Delhi,28.533367,77.21967,Entire home/apt,Apartment,13934.67,2,30,68,4.86,3.9,203,24,1.0,False,False,2,2024-04-09,DL-MCD-691411
8665,17055,Gaurav,Greater Kailash,South Delhi,28.549668,77.234506,Shared room,Builder Floor,2758.04,15,365,92,6.57,4.4,197,42,1.0,False,False,2,2021-11-28,DL-MCD-891553
8350,20228,Deepika,Hauz Khas Village,South Delhi,28.556231,77.203658,Entire home/apt,Apartment,20431.75,3,365,56,12.0,4.7,259,17,2.0,False,True,3,2022-12-29,
7497,17546,Tanya,Connaught Place,Central Delhi,28.641061,77.214097,Private room,Apartment,11870.68,1,180,86,2.21,3.6,205,25,1.0,False,False,2,2021-03-20,DL-MCD-876170
2030,13660,Vandana,Sector 29,Gurugram,28.465755,77.059841,Private room,Studio,4809.55,15,90,80,3.81,4.1,214,30,,False,True,2,2023-05-01,
6836,10239,Varun,Saket,South Delhi,28.518785,77.22608,Entire home/apt,Builder Floor,7756.6,30,30,31,2.82,3.7,295,18,1.0,False,False,2,2023-05-25,DL-MCD-139567
3964,15800,Divya,Green Park,South Delhi,28.541694,77.20576,Shared room,Apartment,4877.46,1,365,35,2.06,,298,19,1.0,True,False,2,2021-10-08,
7499,20007,Kabir,Sohna Road,Gurugram,28.399076,77.047468,Private room,Villa,10856.53,7,365,68,2.62,3.7,199,21,9.0,True,,10,2023-12-25,DL-MCD-211950
260,20286,Smriti,Sector 29,Gurugram,28.462491,77.05631,Entire home/apt,Villa,11227.23,1,30,88,4.63,4.1,193,40,3.0,False,True,4,2021-05-31,DL-MCD-524539
3095,12188,Ashok,Golf Course Road (DLF 5),Gurugram,28.457406,77.096823,Entire home/apt,Apartment,29477.73,3,90,91,12.0,5.0,191,48,1.0,True,False,2,2021-03-13,DL-MCD-816139
953,12216,Gaurav,Defense Colony,South Delhi,28.581841,77.244421,Entire home/apt,Builder Floor,19173.73,1,365,60,2.14,3.7,218,23,1.0,True,True,2,2022-01-17,DL-MCD-579398
9818,20079,Geeta,Hauz Khas Village,South Delhi,28.545925,77.188968,Shared room,Farmhouse,3513.96,1,30,50,12.0,4.8,255,30,5.0,False,True,6,2024-11-14,
4056,20125,Latika,Aerocity (IGI Airport),West & North Delhi,28.534443,77.128567,Private room,Apartment,18342.72,2,30,110,5.79,4.0,157,71,7.0,False,False,7,2023-08-22,
7287,20395,Geeta,Sector 137 Expressway,Noida,28.516092,77.40202,Entire home/apt,Apartment,7473.91,15,90,46,1.07,3.6,274,20,8.0,False,True,8,2022-04-26,DL-MCD-228682
312,20075,Rishi,Karol Bagh,Central Delhi,28.639287,77.175512,Entire home/apt,Villa,6132.3,2,90,70,2.33,3.5,225,32,5.0,False,True,6,2021-12-30,DL-MCD-810683
4694,11289,Smriti,Aerocity (IGI Airport),West & North Delhi,28.540544,77.125468,Private room,Apartment,9762.91,2,180,90,3.46,4.2,184,51,1.0,False,True,1,2022-01-22,DL-MCD-862535
2129,10257,Pranav,Greater Kailash,South Delhi,28.548758,77.24168,Entire home/apt,Apartment,20942.41,2,365,120,7.5,4.1,122,64,1.0,True,True,1,2024-08-03,DL-MCD-388006
7208,17111,Payal,Hauz Khas Village,South Delhi,28.551311,77.204995,Private room,Apartment,8815.95,15,180,109,3.11,4.2,122,41,1.0,True,True,1,2024-09-22,DL-MCD-509940
933,14976,Vivek,Karol Bagh,Central Delhi,28.644026,77.187364,Private room,Builder Floor,5895.0,2,90,16,0.47,3.5,328,5,1.0,False,True,2,2021-01-22,
32,15943,Geeta,Rohini,West & North Delhi,28.715914,77.122193,Shared room,Farmhouse,3045.26,2,30,90,3.1,3.9,189,25,1.0,True,True,1,2022-09-06,DL-MCD-446708
36,14163,Gaurav,Vasant Kunj,South Delhi,28.532086,77.157819,Private room,,6266.99,3,365,56,1.19,4.0,239,32,1.0,False,False,1,2021-06-19,DL-MCD-736545
6097,11619,Vishal,Greater Kailash,South Delhi,28.561469,77.239914,Private room,Builder Floor,5258.6,5,90,90,5.62,3.9,183,46,1.0,False,True,1,2021-01-23,
6557,13739,Swati,Aerocity (IGI Airport),West & North Delhi,28.550194,77.129436,Shared room,Studio,5141.61,7,180,45,2.5,3.9,289,21,1.0,False,False,1,2023-05-07,DL-MCD-513118
9229,11070,Geeta,Sector 137 Expressway,Noida,28.525758,77.405025,Entire home/apt,Condo,11524.68,2,30,131,8.73,4.1,108,66,1.0,True,True,2,2023-11-26,
6602,13724,Anjali,Greater Kailash,South Delhi,28.543481,77.245821,Entire home/apt,Builder Floor,24577.34,3,180,90,2.57,3.7,191,26,1.0,True,False,1,2024-11-02,
8787,14505,Meera,Sector 29,Gurugram,28.456442,77.068162,Entire home/apt,Apartment,18249.41,1,365,65,2.41,3.5,199,29,1.0,False,True,2,2022-07-03,DL-MCD-187567
6129,16489,Deepa,Cyber City,Gurugram,28.488852,77.108792,Entire home/apt,Serviced Apartment,13415.96,7,365,79,4.16,4.3,180,37,1.0,False,False,1,2021-10-27,DL-MCD-666128
3379,20133,Smriti,Paharganj,Central Delhi,28.661391,77.228106,Entire home/apt,Builder Floor,5583.48,1,180,74,4.11,4.4,220,21,4.0,False,False,4,2024-03-20,DL-MCD-634111
5383,11837,Sunita,Sector 137 Expressway,Noida,28.516066,77.407327,Private room,Builder Floor,5869.73,7,180,36,1.44,3.8,273,23,1.0,True,True,1,2023-09-13,DL-MCD-255762
2819,17934,Vandana,Paharganj,Central Delhi,28.660293,77.213685,Entire home/apt,Apartment,7114.71,3,365,82,1.86,3.8,207,33,1.0,False,False,2,2022-12-21,
4050,13136,Tanvi,Sector 18 Noida,Noida,28.574034,77.316885,Entire home/apt,Farmhouse,16350.34,1,365,112,12.0,4.4,150,28,1.0,False,True,2,2021-12-06,DL-MCD-553382
8222,20086,Arjun,Sector 137 Expressway,Noida,28.5213,77.417084,Private room,Townhouse,6729.6,5,180,62,1.38,3.7,236,31,5.0,False,True,6,2024-11-04,
6395,12346,Tarun,Sector 29,Gurugram,28.459231,77.068233,Hotel room,Serviced Apartment,6758.24,7,365,155,12.0,4.3,78,50,,True,False,1,2023-01-15,DL-MCD-673320
9285,15016,Sachin,Golf Course Road (DLF 5),Gurugram,28.462905,77.092022,Private room,Penthouse,14778.3,3,180,112,4.15,4.0,131,43,1.0,False,True,2,2024-12-27,DL-MCD-192334
3521,12282,Sachin,Golf Course Road (DLF 5),Gurugram,28.47643,77.101407,Entire home/apt,Builder Floor,21327.54,2,365,151,3.36,3.9,115,44,1.0,False,False,2,2022-10-13,DL-MCD-757796
6729,11370,Manish,Sector 62 Noida,Noida,28.621663,77.359442,Entire home/apt,Villa,9298.93,30,365,20,0.59,3.6,315,11,1.0,False,False,2,2023-10-18,
5307,20023,Sameer,Sector 15 Faridabad,Faridabad,28.410844,77.316822,Private room,Farmhouse,2663.6,1,365,132,,4.5,90,40,2.0,False,True,3,2024-09-12,DL-MCD-458647
296,16510,Kavita,Dwarka,West & North Delhi,28.584918,77.042157,Private room,Serviced Apartment,4596.43,2,365,92,2.04,3.7,169,41,,False,False,2,2021-10-18,
2725,16928,Gaurav,Vasant Kunj,South Delhi,28.531381,77.155261,Entire home/apt,Apartment,11554.67,1,365,99,2.48,3.6,191,41,1.0,,False,1,2022-07-04,
7768,16203,Aarav,Chanakyapuri,Central Delhi,28.588996,77.192942,Entire home/apt,,40232.28,3,90,86,2.53,4.0,183,31,1.0,True,False,1,2023-10-06,DL-MCD-313741
81,17190,Latika,Sohna Road,Gurugram,28.401266,77.053333,Entire home/apt,Condo,21302.29,15,90,91,4.33,4.3,180,58,1.0,False,False,1,2022-02-03,DL-MCD-154230
5585,17639,Rohan,Sector 18 Noida,Noida,28.566371,77.327652,Entire home/apt,Serviced Apartment,11892.53,30,30,64,3.37,4.6,226,28,1.0,False,True,2,2022-12-04,
1954,10408,Amit,Rohini,West & North Delhi,28.710895,77.131974,Entire home/apt,Apartment,6150.59,2,180,68,3.09,3.6,208,31,1.0,False,False,1,2022-04-05,DL-MCD-722052
3394,16415,Sanjay,Hauz Khas Village,South Delhi,28.547647,77.205923,Entire home/apt,Apartment,22373.98,3,30,71,2.03,3.6,196,30,1.0,True,True,2,2022-09-08,DL-MCD-432237
8858,11627,Priya,Rohini,West & North Delhi,28.720444,77.110766,Hotel room,Builder Floor,6102.64,5,365,67,3.94,3.7,212,23,1.0,False,True,1,2022-02-15,DL-MCD-124051
4011,11500,Mohit,Green Park,South Delhi,28.573957,77.206556,Entire home/apt,Studio,10866.42,1,365,68,9.71,4.5,215,26,1.0,False,True,2,2022-05-29,
6728,17221,Sachin,Green Park,South Delhi,28.560258,77.190312,Private room,Builder Floor,11650.98,15,30,68,4.0,3.8,211,22,1.0,True,False,1,2024-02-14,
1311,14320,Divya,Karol Bagh,Central Delhi,28.660394,77.180848,Shared room,Builder Floor,-500.0,5,90,77,1.79,3.6,223,45,1.0,True,True,2,2022-07-13,DL-MCD-648139
9924,16216,Rohan,Hauz Khas Village,South Delhi,28.543751,77.209145,Shared room,Apartment,5119.69,1,180,70,2.33,3.5,227,19,1.0,False,True,1,2024-07-28,
8266,20053,Rishi,Rohini,West & North Delhi,28.713269,77.113961,Entire home/apt,Condo,9042.82,2,30,81,1.88,3.5,219,39,7.0,False,,8,2023-05-03,DL-MCD-315082
120,13015,Preeti,Sector 29,Gurugram,28.459834,77.075105,Entire home/apt,Villa,14708.78,30,365,47,1.34,3.6,255,28,1.0,False,True,1,2023-12-19,DL-MCD-870566
3890,11165,Priya,Green Park,South Delhi,28.557684,77.208521,Private room,Penthouse,-250.0,30,365,95,,4.0,179,35,1.0,False,True,1,2023-07-09,DL-MCD-150807
4780,20353,Sunil,Sohna Road,Gurugram,28.402618,77.04509,Entire home/apt,Apartment,10828.65,1,365,94,4.48,4.3,194,29,4.0,True,True,4,2024-03-13,DL-MCD-956901
6844,13318,Priya,Connaught Place,Central Delhi,28.634441,77.20307,Shared room,Condo,5788.69,3,180,77,1.79,3.7,210,23,1.0,False,False,2,2024-01-24,DL-MCD-995865
3209,12988,Geeta,Greater Kailash,South Delhi,28.545369,77.231348,Private room,Apartment,9428.16,30,90,104,6.12,4.6,149,65,1.0,False,False,1,2023-06-21,
8828,10422,Aparna,Rohini,West & North Delhi,28.725226,77.119325,Private room,Apartment,4609.36,7,365,54,2.25,3.7,257,14,1.0,False,True,2,2021-06-19,
8480,20397,Akash,Sector 137 Expressway,Noida,28.515797,77.390104,Entire home/apt,Farmhouse,11805.18,3,180,90,,4.0,189,28,5.0,True,True,5,2021-01-28,DL-MCD-599032
4973,20181,Jyoti,Connaught Place,Central Delhi,28.622833,77.222014,Private room,Apartment,14116.98,1,365,59,2.68,,233,36,,False,True,7,2021-08-26,DL-MCD-829965
7582,12848,Kavita,Aerocity (IGI Airport),West & North Delhi,28.550064,77.11438,Entire home/apt,Apartment,16070.93,1,30,121,9.31,4.5,168,67,1.0,False,True,2,2024-11-26,DL-MCD-503078
3539,14456,Siddharth,Saket,South Delhi,28.522598,77.207859,Private room,Builder Floor,5360.38,30,365,105,5.25,3.8,162,47,,False,False,1,2021-04-21,DL-MCD-315882
2516,12582,Rahul,Greater Noida (Pari Chowk),Greater Noida,28.456295,77.504568,Entire home/apt,Studio,14973.57,3,180,101,4.81,4.0,184,64,1.0,False,True,1,2022-02-15,DL-MCD-556163
7882,10894,Rishi,Hauz Khas Village,South Delhi,28.547214,77.208264,Private room,Builder Floor,8328.3,1,365,94,,3.4,143,27,1.0,False,,1,2022-07-11,DL-MCD-802718
2190,10167,Sunita,Rajouri Garden,West & North Delhi,28.672098,77.121739,Private room,Builder Floor,6370.97,7,365,65,1.44,3.4,246,21,1.0,True,True,2,2024-07-07,
5730,20350,Kabir,Chattarpur,South Delhi,28.499708,77.180258,Entire home/apt,Condo,19894.02,2,90,65,,3.7,220,35,11.0,False,False,12,2022-01-12,DL-MCD-698673
3870,20270,Mayank,Golf Course Road (DLF 5),Gurugram,28.461467,77.097194,Entire home/apt,Serviced Apartment,21714.65,7,365,164,3.64,4.0,29,58,6.0,,True,7,2023-07-12,
7723,20280,Priya,Hauz Khas Village,South Delhi,28.54109,77.198454,Entire home/apt,Villa,23448.6,15,365,98,12.0,4.7,168,61,4.0,False,True,4,2022-08-05,
1146,20238,Payal,Connaught Place,Central Delhi,28.64051,77.229693,Entire home/apt,Villa,17015.98,1,180,88,3.83,4.8,191,26,6.0,False,,6,2021-03-23,DL-MCD-742063
1454,12465,Rishi,Civil Lines,West & North Delhi,28.669202,77.219066,Entire home/apt,Apartment,15060.74,2,365,95,11.88,4.8,192,39,1.0,False,True,2,2024-10-04,
7710,20191,Pooja,Sohna Road,Gurugram,28.396716,77.051848,Private room,Apartment,5775.29,3,180,32,,3.6,296,19,2.0,False,False,2,2021-06-14,DL-MCD-478104
2320,10720,Sunita,Rajouri Garden,West & North Delhi,28.63906,77.129973,Private room,Apartment,3972.01,1,180,77,7.7,4.4,169,32,1.0,False,False,2,2022-03-10,DL-MCD-673293
3351,14791,Mayank,Hauz Khas Village,South Delhi,28.539159,77.203984,Entire home/apt,Apartment,14476.99,5,365,91,2.07,3.8,163,24,1.0,True,True,1,2024-03-26,DL-MCD-547598
2961,16407,Aditya,Sector 137 Expressway,Noida,28.508544,77.414308,Entire home/apt,Apartment,6858.46,1,365,52,2.48,3.8,264,27,1.0,False,False,1,2024-01-06,
4519,17734,Arjun,Sector 62 Noida,Noida,28.619294,77.372483,Entire home/apt,Apartment,16206.54,2,365,121,2.57,4.1,123,69,1.0,True,True,2,2024-01-25,DL-MCD-177046
1459,20179,Amit,Civil Lines,West & North Delhi,28.677859,77.211579,Private room,Apartment,7543.37,2,365,77,3.5,4.1,203,28,3.0,True,False,3,2024-05-31,
305,14273,Payal,Aerocity (IGI Airport),West & North Delhi,28.539491,77.122647,Entire home/apt,Apartment,21671.65,3,365,87,2.72,3.7,193,56,1.0,False,False,1,2024-05-22,DL-MCD-698733
9085,12522,Alok,Hauz Khas Village,South Delhi,28.562074,77.20118,Private room,Apartment,9263.74,5,90,98,7.54,4.2,163,60,1.0,False,False,2,2022-06-30,
322,16496,Ashok,Golf Course Road (DLF 5),Gurugram,28.45958,77.099937,Private room,Villa,95000.0,2,365,72,2.67,3.6,205,26,1.0,False,False,1,2021-11-26,
3398,11192,Amit,Greater Kailash,South Delhi,28.546114,77.239299,Entire home/apt,Builder Floor,18919.61,1,30,40,1.0,3.8,286,16,1.0,True,False,1,2021-01-07,DL-MCD-279217
5387,11350,Payal,Greater Kailash,South Delhi,28.555371,77.258144,Hotel room,Studio,13190.57,3,365,113,3.9,3.7,130,41,1.0,False,,2,2024-04-02,DL-MCD-874514
4769,20269,Meera,Defense Colony,South Delhi,28.578283,77.23658,Private room,Apartment,9558.57,3,365,50,,4.3,246,32,10.0,False,False,10,2023-09-27,
8313,16077,Karan,Hauz Khas Village,South Delhi,28.553495,77.199697,Private room,Villa,4703.54,5,365,139,3.56,4.4,116,69,1.0,False,,1,2024-04-11,
1544,11019,Rajesh,Vasant Kunj,South Delhi,28.524231,77.158305,Private room,Apartment,220000.0,7,90,140,12.0,4.7,130,40,1.0,False,False,1,2021-08-02,
2046,13158,Vishal,Hauz Khas Village,South Delhi,28.550953,77.202792,Private room,Apartment,8566.7,1,180,70,2.12,4.3,207,27,1.0,False,True,1,2024-12-06,DL-MCD-200975
1356,14045,Rashmi,Hauz Khas Village,South Delhi,28.549826,77.202063,Shared room,Apartment,5209.2,1,365,62,4.77,4.0,247,40,1.0,False,False,2,2022-02-10,
622,14580,Isha,Golf Course Road (DLF 5),Gurugram,28.477086,77.114056,Entire home/apt,,17282.64,1,30,69,6.27,4.1,205,19,1.0,False,False,2,2021-12-26,DL-MCD-216003
2253,14665,Tarun,Chanakyapuri,Central Delhi,28.598145,77.198932,Entire home/apt,Farmhouse,24832.79,2,365,96,4.8,3.6,197,31,1.0,False,False,2,2023-12-20,
8087,12995,Sameer,Civil Lines,West & North Delhi,28.690546,77.229103,Entire home/apt,Builder Floor,6704.73,1,30,84,2.21,3.9,160,47,1.0,False,True,2,2021-01-05,DL-MCD-333755
2685,10111,Bhavna,Chattarpur,South Delhi,28.518178,77.171752,Entire home/apt,Apartment,12156.96,3,365,67,5.58,4.0,218,38,1.0,False,True,2,2024-06-27,
4851,15142,Latika,Vasant Kunj,South Delhi,28.527705,77.154741,Private room,Builder Floor,7129.83,2,90,65,1.41,3.6,227,34,1.0,False,True,2,2023-12-22,
9810,20177,Aparna,Sector 62 Noida,Noida,28.627859,77.363551,Entire home/apt,Apartment,7653.41,15,180,89,12.0,4.9,187,42,3.0,False,True,4,2022-08-16,DL-MCD-868682
3402,15726,Komal,Greater Noida (Pari Chowk),Greater Noida,28.48128,77.50701,Private room,Builder Floor,3314.91,1,365,103,3.81,3.7,170,37,1.0,False,False,1,2023-12-11,DL-MCD-609486
2158,10268,Sunita,Green Park,South Delhi,28.557774,77.20802,Private room,Apartment,7944.1,2,180,84,2.62,3.5,213,31,1.0,True,True,1,2022-10-25,DL-MCD-955293
5357,20143,Divya,Sector 29,Gurugram,28.462828,77.059341,Private room,Apartment,11609.12,5,365,48,1.37,,267,30,6.0,True,False,6,2023-04-04,DL-MCD-493826
3910,20068,Bhavna,Greater Noida (Pari Chowk),Greater Noida,28.474002,77.513232,Entire home/apt,,5499.17,3,365,38,1.52,3.4,280,24,3.0,False,True,3,2022-04-30,
6856,17526,Sanjay,Connaught Place,Central Delhi,28.625298,77.209101,Private room,,10619.07,7,365,57,2.48,3.7,232,15,1.0,False,True,1,2022-06-11,DL-MCD-182927
4229,12047,Vishal,Cyber City,Gurugram,28.497206,77.076388,Entire home/apt,Penthouse,16550.71,30,90,66,4.12,4.1,208,39,1.0,False,True,1,2023-01-07,
5995,14617,Ananya,Cyber City,Gurugram,28.500969,77.080073,Hotel room,Villa,15391.75,2,90,61,1.79,3.8,233,25,1.0,False,True,1,2024-12-30,DL-MCD-401125
7002,13080,Smriti,Dwarka,West & North Delhi,28.597161,77.052129,Private room,Apartment,4313.04,7,30,82,6.83,3.9,214,24,1.0,True,True,2,2021-11-03,DL-MCD-883253
3746,16430,Anjali,Sector 18 Noida,Noida,28.560794,77.326716,Private room,Condo,6942.6,3,365,42,7.0,4.2,264,24,1.0,False,False,2,2022-05-02,
1023,12874,Priya,Sector 15 Faridabad,Faridabad,28.395168,77.333527,Private room,Builder Floor,3347.92,5,365,68,1.7,3.8,226,26,1.0,True,True,2,2021-04-08,
6383,20305,Sunil,Sohna Road,Gurugram,28.394005,77.046539,Private room,Apartment,8491.57,5,30,54,2.0,3.5,247,21,4.0,True,False,5,2024-08-08,DL-MCD-550130
7270,15716,Rahul,Connaught Place,Central Delhi,28.629924,77.218457,Private room,Condo,13985.86,3,30,63,5.73,4.0,244,34,1.0,True,True,1,2024-07-10,DL-MCD-712466
3210,15173,Jyoti,Greater Kailash,South Delhi,28.54093,77.24498,Private room,Apartment,9059.75,7,365,102,2.91,3.9,170,63,1.0,False,True,1,2021-06-25,
3072,20102,Aditya,Rohini,West & North Delhi,28.706595,77.111485,Entire home/apt,Apartment,0.0,1,365,38,1.36,3.9,278,16,4.0,False,False,5,2022-03-09,DL-MCD-465638
7583,17047,Sanjay,Saket,South Delhi,28.519027,77.221629,Private room,Apartment,5549.47,2,365,55,,3.5,250,15,1.0,False,True,2,2024-02-10,
8084,11630,Bhavna,Cyber City,Gurugram,28.494768,77.074612,Entire home/apt,Apartment,16094.74,2,365,59,1.48,3.6,241,34,1.0,False,False,1,2023-10-08,DL-MCD-403380
3603,20298,Priya,Golf Course Road (DLF 5),Gurugram,28.4816,77.107096,Private room,Townhouse,15097.76,5,365,74,1.95,,190,43,8.0,False,True,9,2021-05-04,
5334,16808,Siddharth,Saket,South Delhi,28.530464,77.214151,Hotel room,Builder Floor,18716.04,15,365,90,12.0,,193,34,1.0,False,False,1,2021-01-14,DL-MCD-194365
2255,14947,Sameer,Rohini,West & North Delhi,28.724535,77.114242,Private room,Apartment,4238.02,2,180,59,2.81,3.8,230,31,1.0,False,True,1,2021-10-07,DL-MCD-223783
374,20394,Pranav,Connaught Place,Central Delhi,28.63306,77.214356,Entire home/apt,Builder Floor,25709.03,3,30,106,6.24,4.4,142,46,11.0,,True,12,2023-10-18,DL-MCD-408453
9357,16498,Sachin,Indirapuram,Ghaziabad,28.643585,77.368648,Private room,Villa,4919.03,15,365,44,2.0,3.7,268,12,1.0,,True,2,2021-04-20,
1834,12319,Alok,Vasant Kunj,South Delhi,28.520294,77.153788,Hotel room,Apartment,11151.23,30,365,41,1.41,4.1,259,25,1.0,False,False,2,2023-06-25,DL-MCD-461482
8689,20203,Deepa,Hauz Khas Village,South Delhi,28.536917,77.207479,Entire home/apt,Builder Floor,15953.96,15,365,39,0.98,3.6,266,19,8.0,False,True,9,2022-07-06,
2520,20079,Geeta,Defense Colony,South Delhi,28.569716,77.228294,Hotel room,Farmhouse,9785.51,2,365,137,7.61,4.0,94,70,5.0,True,True,6,2024-03-13,DL-MCD-943459
3609,13550,Abhishek,Vasant Kunj,South Delhi,28.537815,77.145159,Entire home/apt,Townhouse,11952.37,15,30,80,2.86,3.7,202,41,1.0,False,False,2,2022-04-28,DL-MCD-128573
1594,20301,Simran,Karol Bagh,Central Delhi,28.643079,77.177489,Entire home/apt,Apartment,13322.88,2,365,72,1.64,3.6,191,35,10.0,True,False,10,2021-06-20,
1703,12797,Alok,Connaught Place,Central Delhi,28.645043,77.204859,Entire home/apt,Apartment,18994.72,30,365,81,2.13,4.1,199,21,1.0,False,,1,2023-04-02,DL-MCD-458666
6563,17116,Preeti,Greater Kailash,South Delhi,28.552365,77.242516,Private room,Apartment,11104.09,3,180,44,1.05,3.8,267,27,1.0,False,True,1,2023-09-24,DL-MCD-680273
8447,20170,Priya,Paharganj,Central Delhi,28.650115,77.205667,Entire home/apt,Builder Floor,-1000.0,2,180,61,8.71,4.6,239,31,5.0,False,False,5,2022-12-04,DL-MCD-478705
2767,16476,Varun,Paharganj,Central Delhi,28.64673,77.228656,Entire home/apt,Farmhouse,4524.31,3,365,72,2.88,3.5,211,41,1.0,False,True,1,2022-01-03,DL-MCD-275204
6735,15609,Sneha,Greater Kailash,South Delhi,28.547198,77.247004,Private room,Villa,10134.45,30,30,30,2.5,3.6,308,9,1.0,False,False,1,2021-12-24,
2123,20157,Deepika,Green Park,South Delhi,28.55526,77.196428,Private room,Farmhouse,7498.59,2,180,85,3.86,4.2,184,48,5.0,False,False,5,2021-02-02,
3474,13782,Karan,Karol Bagh,Central Delhi,28.645859,77.194127,Private room,Apartment,6507.11,3,30,91,5.35,4.0,188,44,1.0,False,True,2,2021-01-12,DL-MCD-951240
5970,11453,Isha,Sector 137 Expressway,Noida,28.507338,77.399078,Private room,Condo,6722.15,3,90,78,,4.1,227,50,1.0,False,True,1,2022-07-22,DL-MCD-220090
1088,14875,Tarun,Sector 62 Noida,Noida,28.621748,77.344382,Private room,Builder Floor,5345.93,15,365,119,3.72,4.2,136,36,1.0,False,True,1,2023-08-15,DL-MCD-160144
6903,17452,Latika,Sushant Lok,Gurugram,28.457226,77.073338,Hotel room,Condo,8970.39,7,365,46,4.18,,267,25,1.0,True,False,1,2023-04-12,
7772,16477,Bhavna,Greater Kailash,South Delhi,28.543779,77.235512,Private room,,13311.47,15,365,55,1.77,4.0,244,18,1.0,True,True,1,2024-04-16,
2949,12861,Rashmi,Rohini,West & North Delhi,28.72512,77.10869,Private room,Builder Floor,4668.77,3,90,87,12.0,4.9,179,25,1.0,False,True,1,2024-03-20,DL-MCD-627171
6391,20230,Tanvi,Saket,South Delhi,28.527738,77.223212,Private room,Apartment,9269.73,7,90,77,5.92,3.9,237,22,6.0,False,True,7,2021-07-27,DL-MCD-706131
6111,17463,Sunita,Greater Kailash,South Delhi,28.531073,77.242886,Entire home/apt,Villa,9286.7,2,365,62,3.44,4.1,226,39,1.0,False,True,2,2023-11-21,DL-MCD-867057
1108,20101,Tanvi,Karol Bagh,Central Delhi,28.647593,77.199632,Entire home/apt,Farmhouse,11986.08,7,365,86,2.26,3.9,190,34,2.0,True,False,3,2024-09-15,
6278,15371,Sachin,Sohna Road,Gurugram,28.398308,77.032295,Hotel room,Builder Floor,9447.93,2,365,85,5.0,4.1,204,32,1.0,False,True,1,2021-07-14,DL-MCD-741205
